325,10,2,2,4,2,2,4,1,3,3,2,1,2,4,3,3,4,2,4,2,1,1,2,1,3,2,1,3,3,4,1,2,4,3,4,1,1,4,3,1,3,1
326,9,3,1,4,3,1,3,4,4,4,3,2,4,3,1,3,1,2,4,4,3,2,1,1,3,2,3,2,1,1,3,4,2,1,4,4,1,4,3,3,4,2
327,17,4,2,1,3,2,1,3,2,4,4,2,1,1,2,2,2,4,1,1,1,1,1,1,3,3,3,2,3,3,1,3,4,3,4,4,2,1,4,2,4,3
328,6,2,2,4,3,3,1,1,3,4,1,1,4,3,4,1,3,4,3,2,1,1,3,1,1,2,4,3,2,4,4,1,1,2,2,2,4,4,4,4,3,1
329,7,1,1,2,3,4,2,3,2,3,2,1,1,1,2,4,1,1,3,4,3,3,4,1,1,4,4,2,1,1,1,3,3,1,3,3,2,4,3,3,4,4
330,7,3,3,1,4,1,1,3,4,3,1,3,3,3,2,1,2,1,2,4,2,4,3,3,1,1,4,1,3,4,2,1,4,3,2,4,4,3,4,1,1,2
331,1,3,4,1,3,3,3,4,2,3,1,3,3,2,2,3,3,2,3,4,1,2,2,1,3,1,2,4,3,1,4,1,1,4,1,3,2,1,3,4,1,3
332,12,1,4,4,3,4,1,2,1,1,1,2,4,3,1,4,2,4,4,3,1,3,1,4,3,2,3,1,3,1,3,1,1,1,1,1,2,4,4,4,4,4
333,8,4,3,1,2,1,2,2,4,4,1,4,4,4,3,2,2,3,2,4,4,4,1,2,4,1,1,3,4,3,3,2,1,3,3,2,1,1,1,1,1,3
334,11,2,2,3,2,4,3,2,1,4,2,4,1,2,1,1,3,2,2,3,1,4,1,2,3,4,4,1,4,3,1,2,3,2,3,3,1,4,4,3,3,2
335,11,2,2,1,2,3,1,3,3,2,4,1,2,3,2,1,4,3,1,1,4,1,1,2,3,1,2,4,3,4,4,1,3,4,4,2,4,3,2,4,1,2
336,3,3,3,3,4,1,3,4,1,2,1,1,2,4,2,2,1,1,3,2,1,3,4,1,2,1,3,3,4,1,1,1,2,1,2,4,1,1,2,2,3,4
337,5,4,1,4,2,4,3,1,1,2,1,2,4,4,4,3,3,1,4,4,2,1,2,1,3,2,2,3,2,3,3,1,3,2,2,1,3,3,1,2,1,2
338,8,1,3,2,4,4,3,3,1,2,4,1,4,4,3,1,1,4,2,4,1,4,2,4,3,2,1,2,2,4,3,3,3,4,1,3,2,2,3,3,1,1
339,16,1,2,2,3,1,3,3,2,4,3,2,4,4,4,4,1,3,4,4,4,2,2,2,3,3,2,4,3,4,4,3,2,4,3,2,2,3,2,4,3,1
340,10,3,4,2,4,2,2,3,4,1,4,3,3,1,4,1,1,1,1,3,2,1,4,2,1,2,1,1,1,4,1,2,2,4,1,1,2,3,2,1,4,3
341,16,1,1,1,2,2,3,4,3,1,2,4,1,1,1,4,3,1,3,3,3,2,3,1,3,2,1,1,1,1,3,1,2,4,3,2,2,4,2,2,3,2
342,10,3,2,2,4,1,4,3,2,4,2,3,1,3,2,2,1,1,3,1,1,2,4,1,3,2,1,1,4,2,3,2,4,2,4,3,4,2,4,2,3,1
343,15,4,2,1,4,4,3,4,4,1,1,3,4,3,2,2,4,1,2,3,3,2,1,3,3,3,1,1,1,4,1,1,3,1,2,4,2,2,1,1,3,3
344,5,4,1,4,1,1,1,4,2,1,4,2,1,2,4,4,1,1,1,2,3,1,4,2,1,3,4,1,2,3,2,2,2,3,3,3,1,2,1,4,3,2
345,10,1,1,1,1,4,1,2,3,3,3,1,4,4,3,3,4,3,1,1,4,1,2,4,1,3,3,3,2,3,1,3,4,1,4,3,2,2,3,2,2,2
346,8,2,1,1,3,1,1,1,2,4,3,1,3,2,3,4,4,1,3,3,1,1,3,4,3,3,2,4,2,4,3,1,3,1,4,3,3,2,3,4,2,1
347,5,2,1,1,4,3,1,3,4,2,3,2,2,1,1,1,4,4,1,3,1,3,1,4,4,3,3,4,3,3,4,4,2,3,3,4,4,4,3,3,2,4
348,8,4,3,4,4,2,2,1,4,1,4,2,2,1,1,3,3,3,3,2,3,4,4,2,2,4,2,4,4,1,4,3,4,4,4,1,4,2,2,4,2,3
349,12,2,1,2,1,3,1,1,1,1,3,2,1,3,3,1,3,1,3,2,1,4,1,1,2,1,4,2,1,3,3,2,1,4,2,1,2,1,2,4,4,1
350,16,4,3,4,3,2,1,3,4,3,4,1,4,1,2,4,2,2,4,3,1,3,4,1,3,1,1,3,2,3,2,4,4,1,4,2,1,4,4,3,1,4
351,17,2,1,1,1,3,4,2,2,2,4,3,2,3,4,4,3,2,1,3,3,2,3,3,4,4,3,2,4,1,2,1,4,4,2,2,3,4,1,3,3,2
352,13,2,1,4,2,2,2,4,4,1,1,4,4,4,2,2,3,3,3,2,3,2,1,3,4,4,1,2,2,4,1,2,2,1,2,4,2,4,4,3,2,4
353,6,2,4,4,4,4,4,2,2,4,3,4,4,2,4,3,2,2,2,2,1,1,3,4,3,4,1,3,2,1,2,1,1,2,4,3,4,2,4,3,2,4
354,2,4,1,3,2,1,1,1,4,2,2,3,3,2,3,3,4,1,4,1,3,4,4,2,4,4,3,2,1,1,2,3,3,4,1,2,1,2,1,4,4,1
355,11,1,3,2,3,4,1,3,3,3,4,2,1,2,4,2,1,3,3,4,3,4,2,3,1,3,3,4,2,3,1,3,1,3,3,1,4,3,3,3,1,2
356,8,2,3,1,2,1,1,2,3,1,2,1,4,4,3,1,1,3,2,3,2,3,4,4,3,3,4,3,3,1,4,2,1,3,4,4,4,4,4,2,1,2
357,1,2,3,3,3,4,4,3,2,1,1,3,2,1,4,1,2,2,2,2,3,4,4,3,3,3,2,2,3,3,3,2,1,1,4,3,4,4,4,1,4,2
358,16,4,3,4,1,3,3,2,1,1,1,1,1,3,1,1,4,1,4,3,1,4,3,1,2,1,3,1,3,2,3,4,2,2,2,4,3,2,2,4,4,3
359,6,3,4,1,2,4,2,1,1,2,4,2,4,3,4,2,3,1,3,2,2,2,4,1,2,1,4,4,3,1,1,4,4,3,3,1,2,3,3,1,3,3
360,3,2,4,1,3,1,3,3,4,4,3,1,2,1,2,4,4,2,4,1,2,4,4,4,3,3,3,3,2,3,2,1,3,4,3,2,1,3,3,1,3,1
361,12,1,2,4,1,2,2,2,4,3,1,1,2,1,4,4,3,1,1,2,4,2,3,2,1,4,3,1,1,3,4,2,1,3,3,3,4,4,3,1,1,4
362,5,3,1,2,1,4,2,1,4,3,3,2,3,2,4,2,2,3,2,2,2,4,1,3,3,4,1,1,4,4,4,3,4,3,2,4,2,2,2,4,3,1
363,7,4,2,2,4,2,1,2,2,1,2,3,3,3,2,4,1,1,2,1,4,1,2,3,3,4,2,1,4,3,4,1,1,2,2,2,2,3,2,2,3,2
364,1,4,2,1,4,3,4,2,1,4,3,2,1,2,4,2,3,4,4,2,1,2,2,3,1,2,4,2,3,1,3,2,2,4,2,3,4,1,4,2,2,4
365,2,4,4,4,2,4,1,3,1,4,1,4,2,4,1,3,3,2,2,2,2,1,4,4,2,2,4,1,2,3,1,2,3,1,4,2,1,1,4,4,1,3
366,15,3,3,1,1,1,4,1,1,1,4,3,2,1,3,3,4,3,2,3,3,3,2,4,4,3,1,1,4,4,1,2,4,1,2,1,4,1,2,4,4,4
367,15,2,1,2,1,4,3,3,2,4,4,3,2,4,1,2,2,2,1,4,1,2,1,1,4,4,4,4,4,1,1,1,2,3,3,4,1,1,2,3,3,3
368,8,3,3,4,2,4,3,3,4,4,1,2,4,1,2,2,2,1,1,4,4,1,4,3,3,3,3,4,2,1,4,4,4,1,3,1,1,3,3,3,3,2
369,1,2,2,4,1,3,2,3,3,1,4,3,1,3,4,1,3,4,4,1,2,4,4,3,1,4,1,3,3,2,4,1,4,4,2,4,3,3,3,4,3,2
370,3,1,3,1,1,1,2,3,4,2,3,4,4,4,4,4,4,3,2,1,3,3,4,3,1,2,2,2,3,2,4,1,4,3,1,2,2,1,1,1,2,4
371,17,4,4,3,4,4,2,1,4,1,2,1,2,2,4,1,2,4,3,2,1,1,1,3,1,4,4,4,4,1,3,4,3,2,2,2,2,1,4,2,4,1
372,12,2,2,2,4,4,4,2,4,1,3,1,4,1,2,2,4,1,3,4,3,3,2,2,1,2,2,2,1,3,3,1,4,1,4,2,1,2,2,1,1,2
373,5,1,1,1,1,2,2,3,2,4,3,3,3,4,1,3,2,4,4,3,4,3,3,3,1,3,2,3,1,1,4,2,1,3,3,1,3,4,4,3,2,3
374,11,3,1,2,4,4,4,1,2,2,4,3,1,3,1,3,1,3,1,4,3,4,2,3,3,1,1,2,3,1,4,1,4,3,4,2,3,3,1,2,4,2
375,9,3,2,3,1,4,1,3,4,3,4,1,3,3,1,2,3,3,2,3,2,1,3,2,4,3,2,3,2,3,1,4,2,3,1,4,4,2,1,3,1,3
376,6,2,2,2,2,3,4,2,2,3,3,2,4,1,3,3,3,1,1,2,2,2,2,3,4,3,4,3,1,3,3,4,3,4,4,4,2,4,4,1,3,3
377,15,1,1,4,2,3,1,3,1,4,3,4,4,3,4,4,4,4,4,2,4,3,3,2,4,3,3,3,4,3,2,1,3,2,3,4,3,1,2,4,2,4
378,10,2,4,3,2,2,4,1,4,2,1,3,3,1,1,4,3,4,3,4,3,1,1,1,4,4,2,3,2,3,2,3,4,2,3,3,3,2,4,1,1,1
379,13,3,3,4,1,2,2,3,1,4,3,3,1,4,4,2,4,2,1,3,1,3,2,1,2,1,3,3,3,2,3,3,4,1,3,2,4,3,1,2,2,3
380,17,4,3,2,1,4,1,2,2,2,2,3,3,4,1,4,3,4,2,4,4,1,4,1,4,1,3,3,2,1,1,3,4,1,1,2,3,1,3,3,3,3
381,11,1,3,1,4,4,1,2,2,4,2,1,1,3,3,3,4,2,1,4,2,4,1,2,3,3,1,2,3,4,1,4,3,2,2,4,2,3,1,4,1,3
382,16,1,3,3,1,2,2,3,1,1,2,4,4,2,4,3,3,3,4,2,4,4,4,3,1,2,1,1,3,3,2,3,1,1,2,2,4,2,2,1,1,2
383,6,3,2,2,2,2,3,1,4,4,3,3,2,3,3,1,4,1,4,4,1,4,4,2,2,1,2,2,4,2,1,1,2,2,2,2,2,4,4,4,1,2
384,7,4,3,3,1,2,1,2,2,2,2,1,1,2,4,4,1,4,2,4,3,3,3,1,4,4,4,2,3,3,2,3,3,2,3,2,3,2,2,2,2,1
385,15,2,4,3,1,1,3,4,4,1,4,1,3,1,2,2,2,3,4,1,4,3,3,4,1,2,1,1,1,3,2,2,4,3,1,4,3,3,2,3,4,3
386,13,4,2,2,1,4,2,3,1,1,4,3,3,3,1,2,3,2,1,2,4,1,1,4,1,4,3,1,4,1,1,2,2,2,1,1,3,4,1,2,2,4
387,3,4,4,3,4,4,1,4,1,1,2,3,3,3,1,4,2,2,2,3,2,4,3,2,2,1,1,2,1,4,1,1,4,3,1,2,3,2,1,3,4,4
388,10,3,1,4,3,4,1,2,4,3,1,3,2,2,3,1,1,1,4,3,3,4,3,1,1,1,4,4,2,1,2,3,2,2,2,3,3,2,1,3,3,2
389,14,2,3,3,3,1,3,1,1,2,4,4,1,3,1,2,3,1,2,4,2,1,2,4,3,2,3,2,4,1,3,3,4,4,4,1,2,3,3,4,4,1
390,12,1,1,1,1,2,1,4,4,3,4,3,4,2,1,2,2,3,4,1,4,1,4,4,2,3,3,2,1,3,3,3,1,4,4,4,3,3,3,1,3,1
391,7,2,2,3,2,2,3,2,2,1,2,1,4,2,4,1,1,3,2,1,2,3,4,3,1,2,4,3,1,4,1,3,2,1,2,1,3,3,4,2,3,3
392,12,3,3,4,2,3,4,4,1,3,3,2,2,1,3,2,1,2,1,1,2,3,1,4,1,4,2,3,3,1,2,1,1,3,4,4,4,4,2,2,1,2
393,11,4,3,1,4,3,3,3,2,3,2,1,2,1,1,3,1,2,4,2,1,1,3,2,4,1,2,4,2,3,4,3,2,3,1,2,1,4,4,4,4,1
394,11,1,4,4,2,1,1,2,2,2,1,3,1,1,4,2,3,4,4,4,4,3,3,4,4,4,1,2,3,2,3,2,3,2,3,4,3,1,4,4,3,2
395,9,1,2,3,4,2,3,2,3,3,4,2,3,2,1,3,4,3,1,1,4,4,2,1,1,3,2,1,2,3,4,2,3,4,3,3,1,3,2,1,2,2
396,9,3,1,1,4,4,1,3,3,2,4,2,3,2,1,4,4,3,1,2,1,3,1,2,1,4,4,4,4,3,3,2,4,1,1,2,4,2,2,3,3,4
397,11,1,2,4,3,4,2,1,3,2,3,1,2,4,1,1,2,1,3,2,1,3,1,1,3,1,2,3,1,1,2,2,3,1,1,3,4,2,1,2,3,2
398,16,2,4,3,4,3,4,2,1,2,2,3,1,1,2,2,4,4,1,1,1,2,1,4,1,2,4,3,1,3,1,3,1,2,4,2,2,4,2,2,1,4
399,17,3,3,2,1,1,3,3,1,3,4,2,1,1,3,1,2,4,4,1,4,2,4,1,1,3,1,2,1,4,2,3,3,2,2,4,3,2,2,3,4,1
400,13,1,3,4,1,4,1,4,3,4,2,4,4,2,3,4,2,3,1,4,2,4,1,1,2,2,2,3,4,1,1,4,4,3,2,3,4,2,4,3,1,2
401,13,2,3,2,4,4,4,2,3,3,3,3,2,2,4,3,2,4,3,3,1,2,3,1,1,2,3,4,3,2,4,1,2,3,3,1,1,4,2,1,1,2
402,4,1,1,1,4,2,3,3,4,2,2,2,4,3,4,4,2,3,4,2,3,4,1,4,4,1,2,1,3,4,3,4,1,3,1,3,3,1,3,1,3,1
403,7,3,4,2,1,1,3,2,1,2,4,4,1,1,1,3,1,4,4,4,4,3,4,4,1,2,3,4,4,2,1,4,4,4,1,3,4,3,4,1,2,3
404,14,4,3,4,4,3,1,3,4,2,3,3,4,4,3,3,4,3,4,4,3,3,3,1,4,4,3,3,2,1,4,2,1,3,4,2,1,4,1,2,4,1
405,9,2,1,3,1,3,3,1,4,3,2,2,4,2,1,3,1,1,3,3,4,1,4,2,3,2,1,4,4,4,3,4,3,4,4,4,4,2,2,3,3,4
406,6,3,2,1,3,4,2,1,1,4,2,3,1,1,3,1,3,4,3,3,4,4,3,3,3,4,3,4,3,3,3,3,2,1,1,2,4,4,4,1,2,4
407,14,2,1,3,3,4,4,2,2,1,2,3,4,3,4,4,1,3,2,2,1,1,1,1,3,3,4,4,3,1,1,2,4,1,2,2,2,4,1,2,3,1
408,12,3,1,2,4,3,4,4,2,3,2,2,1,2,3,4,2,4,1,4,1,1,3,4,1,1,4,2,4,2,2,4,1,4,3,4,3,1,4,4,3,2
409,6,4,3,2,1,2,3,3,2,1,2,2,4,3,3,1,1,2,4,2,3,3,3,2,2,3,4,3,2,4,1,2,2,2,3,2,3,2,4,3,4,4
410,16,4,2,4,4,3,3,3,3,4,4,1,2,3,1,1,1,1,1,2,2,1,4,2,4,3,2,2,3,3,2,2,1,3,4,4,1,1,3,2,4,3
411,9,4,1,1,1,1,1,1,4,3,2,3,3,4,1,3,3,1,1,4,2,2,4,1,4,1,2,2,2,2,2,1,2,1,1,1,4,3,1,2,2,3
412,12,2,3,1,4,1,3,3,3,3,4,3,1,1,1,2,1,4,3,2,4,3,2,3,4,2,1,4,4,4,1,2,2,2,3,4,1,2,3,4,2,1
413,13,3,1,3,3,1,1,4,2,1,2,2,3,3,4,1,1,3,2,3,1,3,1,1,3,1,4,2,3,2,2,2,1,4,2,1,3,4,1,4,3,3
414,8,1,1,2,4,4,2,2,2,1,4,3,2,1,1,1,2,4,2,2,2,2,1,3,4,1,1,2,1,3,2,1,2,3,2,3,1,3,1,2,4,1
415,10,2,3,4,1,4,1,4,4,3,3,4,4,1,2,4,3,1,1,2,3,4,2,2,4,1,1,3,1,4,4,3,1,2,2,4,3,1,2,3,1,2
416,14,4,1,3,2,1,1,3,3,4,3,2,3,1,3,3,4,3,1,4,4,2,1,4,1,1,4,4,4,3,4,1,4,1,3,2,3,2,4,4,1,1
417,5,4,4,3,1,3,3,3,1,4,1,4,1,4,2,1,1,3,3,4,1,3,2,3,4,1,4,2,1,2,2,4,2,2,1,2,2,3,2,2,1,4
418,5,2,2,2,3,1,4,4,3,4,4,2,4,1,1,2,1,1,2,3,3,1,2,1,3,1,2,4,4,1,3,1,3,2,1,2,1,1,1,3,1,2
419,15,2,1,1,3,1,4,2,4,3,3,4,1,4,4,1,4,1,2,2,1,1,4,4,2,2,2,2,2,3,2,3,4,4,3,2,4,3,4,3,4,1
420,3,2,1,2,3,2,2,4,4,3,1,4,1,2,4,1,1,2,2,1,4,2,3,3,2,1,1,4,2,2,1,4,3,3,3,4,1,1,1,1,3,1
421,14,4,1,1,4,2,4,1,2,4,1,4,2,3,2,4,2,2,2,3,1,2,2,2,3,1,1,1,3,2,2,1,1,4,4,1,1,2,1,3,2,1
422,7,4,1,4,4,2,4,4,1,2,4,3,1,3,3,2,4,1,4,3,3,1,4,3,1,2,4,1,2,3,1,1,3,3,3,4,4,4,3,2,3,4
423,10,3,4,2,1,1,2,2,3,2,4,4,3,3,2,3,2,2,2,2,3,2,1,4,3,4,3,3,1,4,3,2,2,2,2,1,4,4,1,2,1,4
424,16,4,2,3,4,1,4,1,4,3,4,3,2,4,1,4,4,3,2,4,3,4,2,4,1,4,4,3,2,2,1,4,2,4,1,2,3,3,3,4,1,3
425,13,3,3,2,3,1,2,1,2,4,3,2,2,3,1,2,2,2,4,4,4,1,3,1,1,1,4,2,4,4,3,4,4,1,3,4,3,2,1,1,2,2
426,1,4,2,2,3,1,4,2,2,3,1,4,1,4,4,1,3,2,3,4,1,4,3,4,2,4,1,1,3,2,1,3,2,2,3,2,2,4,1,4,2,2
427,15,1,3,3,1,2,4,1,3,4,4,3,1,3,2,4,1,2,4,4,2,2,2,4,3,1,1,3,3,1,3,1,1,4,4,2,2,4,1,1,4,1
428,7,1,1,2,1,1,4,4,3,4,2,1,3,2,1,1,1,3,4,4,4,2,3,1,4,1,3,4,3,1,1,2,3,1,4,4,1,1,3,1,4,2
429,2,1,1,2,4,1,1,4,3,4,3,4,2,4,3,2,2,3,3,3,4,2,1,4,4,1,2,1,4,1,3,3,3,1,2,4,1,4,3,2,4,1
430,17,1,2,1,4,1,1,3,3,2,2,4,1,1,1,2,3,2,2,3,1,3,1,1,1,3,1,1,2,2,4,1,3,2,3,1,1,1,1,3,4,1
431,13,4,4,3,1,3,2,1,2,2,1,1,1,2,4,1,1,1,2,1,3,3,4,4,4,1,2,3,2,3,4,4,1,2,4,2,1,4,1,2,4,2
432,4,4,4,4,2,4,3,4,1,1,1,1,1,1,2,3,4,2,1,2,3,4,4,4,3,3,4,2,4,3,1,1,1,3,2,2,3,3,3,1,3,1
433,6,4,4,1,1,1,4,1,4,3,2,2,3,1,3,2,1,2,1,4,4,2,3,4,2,3,3,2,1,1,2,4,3,4,4,2,3,4,2,2,3,2
434,5,3,4,4,4,4,2,4,4,3,1,2,4,4,4,2,1,4,1,2,2,1,1,1,1,2,3,1,1,3,1,4,4,2,2,1,3,1,1,2,3,3
435,9,3,3,4,4,4,4,3,1,1,3,3,4,3,4,3,4,2,1,4,4,4,4,4,4,3,1,3,3,2,3,4,4,3,1,2,3,2,2,4,4,1
436,1,4,3,4,1,1,1,4,1,1,2,3,3,3,4,1,1,3,2,4,1,3,2,4,2,1,2,3,1,2,4,2,4,3,4,1,4,1,3,1,3,3
437,13,1,2,2,4,1,4,4,3,4,2,4,1,1,3,3,4,2,1,3,2,3,1,3,2,2,3,2,4,3,3,1,3,3,3,2,3,4,1,1,3,3
438,17,3,1,4,2,4,4,2,2,3,2,1,4,1,3,3,3,2,3,3,1,4,1,3,4,1,3,4,4,3,2,4,3,2,3,1,2,2,3,1,3,1
439,16,4,2,1,4,1,4,4,2,2,4,4,4,4,3,2,1,2,4,4,2,3,4,3,3,2,1,2,1,4,3,3,2,4,1,2,2,4,4,2,2,4
440,8,2,4,3,1,3,2,2,4,3,1,1,4,3,4,3,2,3,3,1,3,2,4,3,2,1,4,3,4,2,2,2,3,2,1,3,1,1,4,2,3,4
441,17,4,4,4,2,4,1,3,3,1,3,1,2,2,3,4,2,4,2,4,4,3,1,1,3,3,3,1,2,1,2,2,2,3,3,1,2,2,2,3,1,4
442,17,1,2,1,1,1,4,4,2,1,4,2,1,3,3,2,2,2,1,4,1,3,1,1,4,4,2,1,3,1,4,1,1,4,3,3,1,3,2,4,2,2
443,7,2,3,4,2,2,4,3,2,1,4,1,1,1,2,1,2,1,4,4,3,4,2,4,1,4,3,4,3,3,2,3,4,4,3,1,3,1,3,2,1,1
444,1,2,3,3,4,2,4,2,4,1,4,4,3,2,1,1,4,1,2,2,4,2,2,1,2,3,3,1,4,3,4,4,3,1,1,2,2,4,1,1,1,1
445,15,1,1,2,4,2,2,3,3,1,2,1,3,2,2,1,3,2,4,2,2,1,3,2,4,2,1,4,4,2,3,3,3,3,4,2,2,1,4,4,3,2
446,6,4,2,4,1,3,4,3,1,4,3,2,3,4,2,3,2,3,4,1,2,3,2,2,2,1,4,4,1,1,3,4,2,3,1,1,4,4,2,4,2,3
447,10,1,2,4,3,1,3,1,2,1,1,3,3,3,2,1,1,2,3,4,3,1,2,3,4,2,1,1,2,3,2,3,3,1,1,2,1,2,4,3,2,2
448,6,4,3,4,2,1,2,2,1,1,1,4,4,4,3,4,1,3,2,2,3,1,3,3,4,4,1,3,2,2,1,2,3,2,1,4,4,4,2,1,1,1
449,16,4,4,1,3,1,4,2,3,2,3,2,1,3,1,4,1,2,2,2,2,1,2,1,4,1,1,4,4,4,1,1,4,1,4,1,2,3,3,3,1,1
450,9,2,2,2,4,4,1,4,2,4,1,2,3,1,4,4,3,2,3,2,4,4,4,3,3,1,1,2,1,3,2,4,4,4,2,2,4,1,1,3,3,2
451,1,1,1,3,3,3,1,3,1,4,2,2,2,1,1,4,2,2,4,4,2,4,3,4,3,4,2,3,4,3,1,2,1,1,3,4,2,4,3,1,2,2
452,14,1,2,4,3,4,3,2,1,4,2,3,2,2,3,3,2,3,1,4,4,3,1,1,3,1,1,2,1,4,1,4,3,2,1,1,4,4,3,4,1,2
453,16,1,2,4,2,4,4,2,1,1,3,4,2,1,3,1,4,1,1,3,4,4,3,2,3,3,2,3,3,4,3,1,1,4,4,2,2,1,3,2,1,4
454,10,3,2,4,3,4,2,3,1,4,1,1,2,3,4,1,3,2,1,1,2,3,4,2,4,4,4,3,2,1,1,3,1,2,3,2,1,1,2,4,4,4
455,13,1,1,4,3,1,3,4,1,2,2,1,1,2,4,3,3,1,3,3,3,4,4,4,4,4,2,1,3,2,3,1,1,4,4,2,2,2,3,3,4,1
456,4,2,2,4,1,2,3,4,1,2,1,1,1,2,2,4,3,3,4,3,2,1,4,3,4,3,1,4,1,3,2,1,2,3,3,2,4,4,1,3,4,1
457,17,2,2,3,3,2,2,2,4,1,4,1,4,4,4,2,2,3,1,2,3,1,3,4,3,4,2,2,4,4,3,1,1,1,4,3,4,2,4,4,2,3
458,9,4,4,3,1,3,2,3,2,1,4,1,1,2,4,4,3,4,4,2,2,4,3,1,2,2,1,4,3,4,4,2,1,4,1,2,3,1,2,1,4,2
459,1,3,1,4,4,3,3,2,4,1,1,1,4,2,2,3,3,1,1,4,3,3,2,3,1,4,1,3,2,1,3,4,3,1,2,1,3,3,1,1,1,1
460,14,4,3,4,2,3,4,1,2,4,1,3,1,2,1,3,4,2,3,2,4,4,2,2,1,4,2,2,1,3,1,2,1,4,2,3,2,2,4,2,3,1
461,12,3,3,2,3,1,3,2,3,1,1,1,2,2,3,2,3,2,2,4,3,4,1,3,2,1,4,2,4,4,4,1,2,3,4,1,3,4,3,3,3,3
462,2,2,3,3,3,4,3,1,2,2,1,2,2,2,4,2,1,1,3,1,3,4,2,1,2,2,3,2,3,3,2,2,3,1,1,3,2,4,3,3,1,3
463,7,1,2,1,2,2,4,1,3,3,3,2,2,1,2,1,2,2,4,4,1,2,2,4,4,3,1,4,2,4,1,3,4,1,3,2,1,4,4,2,3,3
464,7,1,4,4,2,2,4,3,4,3,2,4,2,1,2,2,4,4,2,1,1,1,2,1,4,2,3,3,2,1,1,4,2,1,4,1,3,4,2,2,3,2
465,12,4,3,3,2,4,4,1,1,1,3,2,2,2,3,3,2,3,2,3,2,2,4,1,4,3,2,3,4,1,1,2,3,1,1,1,4,1,3,4,2,2
466,8,1,3,3,4,3,4,1,4,3,2,1,1,4,3,1,4,1,3,1,3,3,3,4,4,3,1,2,4,1,2,2,3,1,2,4,1,3,1,3,2,4
467,14,1,2,3,4,2,4,3,2,3,2,4,4,3,3,2,1,1,1,3,4,2,1,1,2,3,3,2,4,2,3,2,2,1,4,4,3,2,4,2,2,3
468,4,1,2,1,1,2,4,2,2,2,1,4,4,1,2,3,4,1,2,4,4,4,2,2,2,4,3,2,2,2,1,2,4,4,1,1,4,1,3,3,3,2
469,2,3,4,2,3,1,3,4,2,1,3,4,2,4,4,4,1,2,1,1,1,2,1,3,2,1,2,3,3,2,3,1,1,2,3,1,4,3,4,3,4,4
470,8,2,3,2,2,4,2,3,2,3,3,3,3,1,4,2,4,3,2,1,4,1,3,1,4,1,3,4,3,2,1,3,1,3,3,2,4,3,3,1,3,3
471,13,4,1,2,2,2,1,4,3,4,1,2,1,4,1,4,2,4,3,4,1,4,4,3,4,4,3,2,2,3,4,2,3,2,4,1,2,3,3,1,1,4
472,1,2,3,2,1,3,3,1,4,2,3,1,3,4,2,1,3,2,1,1,1,4,1,3,1,4,2,3,2,4,4,3,2,4,1,1,1,1,4,3,2,1
473,15,4,4,2,3,1,1,2,3,1,3,3,3,1,2,4,2,2,4,2,3,3,4,4,2,2,4,3,4,3,2,2,1,2,4,4,3,1,3,1,3,3
474,15,1,2,1,3,4,4,3,2,3,4,4,4,1,3,3,2,4,2,4,4,3,3,2,2,4,2,2,3,4,4,1,3,1,2,4,3,1,1,3,3,4
475,3,1,4,2,3,4,3,1,3,2,4,3,3,2,2,1,2,4,4,3,3,4,2,1,3,1,2,3,3,4,1,1,3,3,1,4,4,4,1,4,4,1
476,11,4,1,2,1,3,4,4,4,4,2,1,2,2,2,4,1,3,4,4,3,4,4,1,4,2,1,3,2,3,1,3,4,4,2,1,2,1,2,3,2,3
477,8,1,3,3,2,3,3,4,2,3,3,2,4,2,3,2,4,3,1,3,3,1,1,4,2,1,3,4,4,2,1,3,1,3,3,4,4,1,1,2,2,3
478,4,1,4,2,1,2,4,2,4,4,1,2,4,3,3,1,1,2,1,4,1,3,1,2,1,4,4,4,4,4,3,3,3,4,3,3,2,4,3,2,1,1
479,1,3,1,3,4,2,1,3,1,3,2,4,1,4,3,2,1,2,2,2,2,4,1,1,3,3,2,3,1,4,3,2,3,2,1,2,4,1,2,2,4,4
480,17,3,3,1,1,4,3,1,4,4,3,3,2,1,1,1,2,4,4,3,4,2,4,2,3,2,1,2,3,4,4,4,2,1,1,4,4,4,1,2,4,1
481,12,2,3,2,2,4,1,4,4,2,1,3,4,3,4,2,2,3,4,3,3,2,3,2,2,2,3,3,3,1,3,3,4,1,3,4,1,2,1,1,2,3
482,15,3,3,4,4,4,4,2,1,1,4,1,2,4,3,3,1,1,1,4,3,3,2,2,4,3,2,1,1,2,4,3,4,3,2,3,2,1,1,1,2,4
483,7,3,2,2,1,1,3,4,2,2,1,4,2,4,4,1,2,4,1,4,4,2,1,2,2,4,4,1,1,3,3,1,2,4,3,1,1,3,3,4,2,2
484,10,4,2,4,1,2,3,3,2,4,3,2,4,2,4,4,4,3,4,3,3,4,1,2,3,2,2,1,3,4,4,1,2,4,3,3,2,2,3,1,3,3
485,1,3,4,2,4,1,2,2,2,1,3,3,4,2,3,3,1,2,2,2,4,3,3,3,1,1,4,3,4,4,4,1,1,4,4,4,2,1,3,1,2,3
486,13,1,2,1,3,4,1,4,4,3,3,2,1,1,4,2,3,2,4,1,3,4,2,4,2,2,1,3,2,1,4,1,3,3,4,3,3,3,4,4,4,1
